marker_position lod trace
1 142.490795 -7.96216247027274 pleio
2 142.517426 -7.88208024653139 pleio
3 142.560149 -7.78879524725854 pleio
4 142.602873 -7.69213377569852 pleio
5 142.64402 -7.59174754520538 pleio
6 142.685103 -7.48412349122417 pleio
7 142.726186 -7.35758612229781 pleio
8 142.767269 -7.24760391215007 pleio
9 142.808353 -7.12646284007636 pleio
10 142.849436 -6.97762644910395 pleio
11 142.876943 -6.83037812789332 pleio
12 142.880371 -6.68486960137535 pleio
13 142.883799 -6.5416364641233 pleio
14 142.904956 -6.40282712778742 pleio
15 142.989329 -6.34981013417118 pleio
16 143.073701 -6.24806442978674 pleio
17 143.155273 -6.10953099373009 pleio
18 143.159416 -5.97165891468843 pleio
19 143.163559 -5.79433830329211 pleio
20 143.167702 -5.55899421406532 pleio
21 143.171846 -5.3310544952048 pleio
22 143.175989 -5.11582815976293 pleio
23 143.180132 -4.91767959651575 pleio
24 143.240265 -4.71178358241884 pleio
25 143.324863 -4.44943889449496 pleio
26 143.409462 -4.17490617976356 pleio
27 143.484637 -4.12394677890537 pleio
28 143.487347 -4.09087512644198 pleio
29 143.490056 -4.00536162873545 pleio
30 143.492766 -3.9244208259081 pleio
31 143.495555 -3.84802711163716 pleio
32 143.498344 -3.77612377002579 pleio
33 143.501132 -3.71350229499083 pleio
34 143.521072 -3.68608410908321 pleio
35 143.53778 -3.6941514633616 pleio
36 143.554489 -3.63734403772945 pleio
37 143.570345 -3.57814904016893 pleio
38 143.571477 -3.56052989823204 pleio
39 143.572611 -3.58825129246832 pleio
40 143.574439 -3.66039295231378 pleio
41 143.699438 -3.45430824035803 pleio
42 143.824436 -3.09555594418539 pleio
43 143.915168 -2.63878379156781 pleio
44 143.920616 -2.63276321858187 pleio
45 143.926063 -2.64553179479166 pleio
46 143.93182 -2.66089063492853 pleio
47 143.935901 -2.45670508979429 pleio
48 143.939982 -2.29462355960535 pleio
49 143.944917 -2.17783776112293 pleio
50 143.975668 -2.10743424622351 pleio
51 144.013221 -2.22205203550524 pleio
52 144.051716 -2.35357326689651 pleio
53 144.090211 -2.38323907361657 pleio
54 144.128706 -2.38112625662999 pleio
55 144.167202 -2.37899400960226 pleio
56 144.176428 -2.37692914491687 pleio
57 144.180816 -2.37496031380465 pleio
58 144.185205 -2.37268780540524 pleio
59 144.348163 -1.92158251260212 pleio
60 144.361337 -1.46690410305937 pleio
61 144.363468 -1.16923739501304 pleio
62 144.365599 -0.936291098816339 pleio
63 144.367577 -0.710016522326832 pleio
64 144.375504 -0.471496520755229 pleio
65 144.385418 -0.297337985958294 pleio
66 144.395332 -0.19087373849681 pleio
67 144.407236 -0.155310801837582 pleio
68 144.411293 -0.136648988641516 pleio
69 144.415349 -0.120947954564977 pleio
70 144.419405 -0.108404081796289 pleio
71 144.423461 -0.0991887248251416 pleio
72 144.427517 -0.0612125910189201 pleio
73 144.431573 -0.0226090210299155 pleio
74 144.437408 0 pleio
75 144.440911 -0.0415167694109951 pleio
76 144.442944 -0.0845602081365872 pleio
77 144.444976 -0.130034475754549 pleio
78 144.447008 -0.18271937393515 pleio
79 144.44904 -0.242627225316918 pleio
80 144.454745 -0.262056500000079 pleio
81 144.498681 -0.28851419654662 pleio
82 144.558267 -0.316128105456426 pleio
83 144.587405 -0.333472602952763 pleio
84 144.587686 -0.364302188756165 pleio
85 144.587968 -0.389574033689679 pleio
86 144.617027 -0.399292935242782 pleio
87 144.705848 -0.772454195837321 pleio
88 144.716797 -1.22254151150926 pleio
89 144.727745 -1.30085155354046 pleio
90 144.897381 -1.26806176990751 pleio
91 144.903395 -1.21687414849408 pleio
92 144.909409 -1.17670094800712 pleio
93 144.916914 -1.14771270104727 pleio
94 144.947844 -1.14689731036316 pleio
95 144.978774 -1.15335262238584 pleio
96 145.106694 -0.76117532531454 pleio
97 145.224788 -0.930961051217336 pleio
98 145.342881 -0.882200660618365 pleio
99 145.729503 -1.93222935364262 pleio
100 145.916546 -2.22246878886151 pleio
101 146.10359 -2.21944830238524 pleio
102 146.240909 -2.2554624564426 pleio
103 146.283615 -2.64492587835784 pleio
104 146.304543 -2.6942540098218 pleio
105 146.314537 -2.75212312335766 pleio
106 146.319976 -2.8182615641382 pleio
107 146.322338 -2.8922610534561 pleio
108 146.3247 -2.97358435413501 pleio
109 146.327062 -3.0615767666053 pleio
110 146.329424 -3.1554858099011 pleio
111 146.331786 -3.25448423907388 pleio
112 146.334148 -3.35769584656277 pleio
113 146.33651 -3.66134047532278 pleio
