marker_position lod trace
1 142.490795 -7.88421653919384 pleio
2 142.517426 -7.86409030767051 pleio
3 142.560149 -7.85014423689203 pleio
4 142.602873 -7.83662162096155 pleio
5 142.64402 -7.82356586144125 pleio
6 142.685103 -7.80964533855463 pleio
7 142.726186 -7.79821154514298 pleio
8 142.767269 -7.78864952554227 pleio
9 142.808353 -7.78329044112492 pleio
10 142.849436 -7.78933801248716 pleio
11 142.876943 -7.79726265174759 pleio
12 142.880371 -7.80704247658815 pleio
13 142.883799 -7.81857001516708 pleio
14 142.904956 -7.82995401045349 pleio
15 142.989329 -7.68374429161759 pleio
16 143.073701 -7.62143285757278 pleio
17 143.155273 -7.6503029990746 pleio
18 143.159416 -7.70460596079502 pleio
19 143.163559 -7.68111882095087 pleio
20 143.167702 -7.59292657815284 pleio
21 143.171846 -7.51129951989318 pleio
22 143.175989 -7.4399201762265 pleio
23 143.180132 -7.38144953554741 pleio
24 143.240265 -7.32101470348388 pleio
25 143.324863 -6.70271931264322 pleio
26 143.409462 -6.51247156788589 pleio
27 143.484637 -6.63319000630974 pleio
28 143.487347 -6.74611298907349 pleio
29 143.490056 -6.72606620428338 pleio
30 143.492766 -6.7071476023375 pleio
31 143.495555 -6.68953194734662 pleio
32 143.498344 -6.67338804124936 pleio
33 143.501132 -6.64836142235277 pleio
34 143.521072 -6.65131895500015 pleio
35 143.53778 -6.64962297445227 pleio
36 143.554489 -6.58561817900216 pleio
37 143.570345 -6.4994499261494 pleio
38 143.571477 -6.42369707385993 pleio
39 143.572611 -6.36312751257019 pleio
40 143.574439 -6.32075998928335 pleio
41 143.699438 -6.16969234999042 pleio
42 143.824436 -5.82550601203257 pleio
43 143.915168 -5.49910661063995 pleio
44 143.920616 -5.46917590066658 pleio
45 143.926063 -5.44765175319988 pleio
46 143.93182 -5.41150206859246 pleio
47 143.935901 -5.33589503982963 pleio
48 143.939982 -5.29353891556902 pleio
49 143.944917 -5.28694957418273 pleio
50 143.975668 -5.31651673117834 pleio
51 144.013221 -5.25462224619782 pleio
52 144.051716 -5.19459379231957 pleio
53 144.090211 -5.19349599308499 pleio
54 144.128706 -5.19598712436122 pleio
55 144.167202 -5.19753250405508 pleio
56 144.176428 -5.19857674847018 pleio
57 144.180816 -5.19953069271801 pleio
58 144.185205 -5.20058391382405 pleio
59 144.348163 -5.09322999667863 pleio
60 144.361337 -5.01940727448124 pleio
61 144.363468 -4.82691490581372 pleio
62 144.365599 -4.63785041851104 pleio
63 144.367577 -4.50584628941521 pleio
64 144.375504 -4.3903572617547 pleio
65 144.385418 -4.28600743245358 pleio
66 144.395332 -4.19373380759476 pleio
67 144.407236 -4.15021819636963 pleio
68 144.411293 -4.13629860673471 pleio
69 144.415349 -4.12949274469412 pleio
70 144.419405 -4.12962066490497 pleio
71 144.423461 -4.13642385808849 pleio
72 144.427517 -3.97861692419099 pleio
73 144.431573 -3.79231623060962 pleio
74 144.437408 -3.64731764301747 pleio
75 144.440911 -3.69665121054091 pleio
76 144.442944 -3.74779599830676 pleio
77 144.444976 -3.76790883498793 pleio
78 144.447008 -3.76089195918907 pleio
79 144.44904 -3.75295259086016 pleio
80 144.454745 -3.69486043523981 pleio
81 144.498681 -3.63900067821117 pleio
82 144.558267 -3.59702380896242 pleio
83 144.587405 -3.60328689166324 pleio
84 144.587686 -3.6120063947957 pleio
85 144.587968 -3.62972149724251 pleio
86 144.617027 -3.64916541588004 pleio
87 144.705848 -3.63124673432667 pleio
88 144.716797 -3.6946336537926 pleio
89 144.727745 -3.75817739403321 pleio
90 144.897381 -3.84417404993426 pleio
91 144.903395 -3.93090461100648 pleio
92 144.909409 -4.01933693140397 pleio
93 144.916914 -4.10915512761549 pleio
94 144.947844 -4.15604161029724 pleio
95 144.978774 -4.19920618016435 pleio
96 145.106694 -3.63717325996636 pleio
97 145.224788 -3.55812957144084 pleio
98 145.342881 -3.54983241996101 pleio
99 145.729503 -4.09943076496371 pleio
100 145.916546 -4.22755633108675 pleio
101 146.10359 -4.14892080376176 pleio
102 146.240909 -3.85761192570982 pleio
103 146.283615 -3.88017956763347 pleio
104 146.304543 -3.77624593695388 pleio
105 146.314537 -3.67340887757654 pleio
106 146.319976 -3.5722444790962 pleio
107 146.322338 -3.47337771067966 pleio
108 146.3247 -3.37746899086455 pleio
109 146.327062 -3.28519469842214 pleio
110 146.329424 -3.19722554303323 pleio
111 146.331786 -3.11420830532794 pleio
112 146.334148 -3.0367416802204 pleio
113 146.33651 -3.20667728033364 pleio
114 146.643419 -3.25250658699969 pleio
115 146.654632 -3.15668468583611 pleio
116 146.665844 -3.06655266442154 pleio
117 146.677056 -2.98908755886218 pleio
118 146.688269 -2.88578084097491 pleio
119 146.69133 -2.73604437752026 pleio
120 146.694026 -2.56085541277498 pleio
121 146.696722 -2.36626014276172 pleio
122 146.699418 -2.16384649052316 pleio
123 146.702114 -1.96798447060851 pleio
124 146.70481 -1.86867618005402 pleio
125 146.707507 -1.79007766651365 pleio
126 146.710838 -1.71034509348915 pleio
127 146.716274 -1.630070235143 pleio
128 146.72171 -1.54984341973581 pleio
129 146.727146 -1.47024076609588 pleio
130 146.734615 -1.39358544825648 pleio
131 146.80381 -1.3366240334248 pleio
132 146.862885 -1.03320151210485 pleio
133 146.863965 -0.622745028698909 pleio
134 146.865044 -0.288790985640003 pleio
135 146.87452 -0.0638805132854097 pleio
136 146.889753 0 pleio
137 146.904986 -0.113485665508766 pleio
138 147.064187 -0.647220425900085 pleio
139 147.069549 -0.726202304015589 pleio
140 147.074911 -0.82512821406004 pleio
141 147.080273 -0.904937886687039 pleio
142 147.089309 -0.965400294909273 pleio
143 147.114764 -1.00372917105779 pleio
144 147.137425 -1.01028918773297 pleio
145 147.157965 -0.992134642462343 pleio
146 147.178504 -0.950857802008233 pleio
147 147.221814 -0.848128953563685 pleio
148 147.253583 -1.14197836803965 pleio
149 147.272554 -1.15501267980308 pleio
150 147.275576 -1.12673355054375 pleio
151 147.278599 -1.13004934408403 pleio
152 147.281622 -1.25161610135735 pleio
153 147.284644 -1.38337819670699 pleio
154 147.286194 -1.52409169951016 pleio
155 147.286753 -1.67222157797522 pleio
156 147.287312 -1.82603946920135 pleio
157 147.287872 -1.98374798059964 pleio
158 147.290648 -2.11766960986123 pleio
159 147.299484 -2.22172782117064 pleio
160 147.327447 -2.11120818486788 pleio
161 147.35561 -2.15789768977848 pleio
162 147.383773 -2.01288478396764 pleio
163 147.397845 -1.9839285970795 pleio
164 147.402328 -1.95736058314099 pleio
165 147.406811 -1.93319750507297 pleio
166 147.411546 -1.91095181596007 pleio
167 147.442387 -1.89111568966123 pleio
168 147.535843 -1.88557671872136 pleio
169 147.551736 -1.84110519981468 pleio
170 147.555599 -1.89385840840627 pleio
171 147.559461 -1.82539759264247 pleio
172 147.563362 -1.72168330199406 pleio
173 147.583398 -2.09657496481667 pleio
174 147.602453 -2.17589175190665 pleio
175 147.621507 -2.16899791379298 pleio
176 147.682611 -2.15108943252646 pleio
177 147.68996 -2.12488559427107 pleio
178 147.695588 -2.09521035288208 pleio
179 147.701215 -2.06664012796363 pleio
180 147.706843 -2.12497601050325 pleio
181 147.719435 -2.26764569505904 pleio
182 147.737975 -2.24365837506732 pleio
183 147.751499 -2.23269340132973 pleio
184 147.760277 -2.22938276830857 pleio
185 147.769056 -2.21993126480898 pleio
186 147.777834 -2.21432708277841 pleio
187 147.786613 -2.46716985276703 pleio
188 147.795391 -2.55892327655161 pleio
189 147.816836 -2.77371592895823 pleio
190 147.850698 -2.80617947034927 pleio
191 147.88456 -2.79408329555571 pleio
192 147.914702 -2.85346992447194 pleio
193 147.91491 -2.89228106425122 pleio
194 147.915116 -2.93661459117663 pleio
195 147.915322 -2.98615538270495 pleio
196 147.915527 -3.04049037050678 pleio
197 147.915733 -3.09911996091047 pleio
198 147.916803 -3.1584742345959 pleio
199 147.923623 -3.17282076485808 pleio
200 147.930444 -3.17010847703324 pleio
201 147.937264 -3.16754043384738 pleio
202 147.944084 -3.22361082915791 pleio
203 147.949324 -3.32107664327073 pleio
204 147.953121 -3.39194069567415 pleio
205 147.956917 -3.46198027068142 pleio
206 147.960714 -3.56051250546094 pleio
207 147.964511 -3.67966831801395 pleio
208 147.968307 -3.80769868758599 pleio
209 147.973733 -3.92912719120723 pleio
210 147.982072 -4.02243355069223 pleio
211 147.982175 -4.09621007560039 pleio
