marker_position lod trace
1 142.490795 -12.3406309860417 pleio
2 142.517426 -12.2699105145511 pleio
3 142.560149 -12.2129872221605 pleio
4 142.602873 -12.1576118731075 pleio
5 142.64402 -12.1036154475592 pleio
6 142.685103 -12.0416135429822 pleio
7 142.726186 -11.9818235392354 pleio
8 142.767269 -11.9323049476463 pleio
9 142.808353 -11.8770308953149 pleio
10 142.849436 -11.8019876941068 pleio
11 142.876943 -11.7293728019041 pleio
12 142.880371 -11.6590614080429 pleio
13 142.883799 -11.5912861734338 pleio
14 142.904956 -11.5275902390915 pleio
15 142.989329 -11.3952931009093 pleio
16 143.073701 -11.3406750970615 pleio
17 143.155273 -11.2927616054458 pleio
18 143.159416 -11.236972847604 pleio
19 143.163559 -11.1606344359097 pleio
20 143.167702 -11.0574867497714 pleio
21 143.171846 -10.9461804289182 pleio
22 143.175989 -10.8309931446691 pleio
23 143.180132 -10.7154770574738 pleio
24 143.240265 -10.5387024807978 pleio
25 143.324863 -9.89245677668276 pleio
26 143.409462 -9.94090502954725 pleio
27 143.484637 -9.9900289569144 pleio
28 143.487347 -10.0521361203556 pleio
29 143.490056 -10.037593665078 pleio
30 143.492766 -10.0259424728333 pleio
31 143.495555 -10.0170785341826 pleio
32 143.498344 -10.0108954331475 pleio
33 143.501132 -10.0105852494868 pleio
34 143.521072 -9.94771774648991 pleio
35 143.53778 -9.81721351594002 pleio
36 143.554489 -9.56811931298271 pleio
37 143.570345 -9.27979052387283 pleio
38 143.571477 -9.01796133663761 pleio
39 143.572611 -8.78942510327753 pleio
40 143.574439 -8.59757628097875 pleio
41 143.699438 -8.54040742710323 pleio
42 143.824436 -7.98626994624433 pleio
43 143.915168 -7.63151033411243 pleio
44 143.920616 -7.57996598869131 pleio
45 143.926063 -7.55096686262724 pleio
46 143.93182 -7.60008787197989 pleio
47 143.935901 -7.60768107754685 pleio
48 143.939982 -7.66219362694222 pleio
49 143.944917 -7.76091865025336 pleio
50 143.975668 -7.89981374788417 pleio
51 144.013221 -7.92691080850044 pleio
52 144.051716 -7.93126766301125 pleio
53 144.090211 -7.92698531696954 pleio
54 144.128706 -7.92050840068363 pleio
55 144.167202 -7.91467005714229 pleio
56 144.176428 -7.90921504135333 pleio
57 144.180816 -7.90389742657609 pleio
58 144.185205 -7.89903297704367 pleio
59 144.348163 -7.95818289776872 pleio
60 144.361337 -8.01325978833134 pleio
61 144.363468 -7.48488820699328 pleio
62 144.365599 -6.82514775757165 pleio
63 144.367577 -6.52176430026206 pleio
64 144.375504 -6.49855578179267 pleio
65 144.385418 -6.51448276685971 pleio
66 144.395332 -6.56754345534368 pleio
67 144.407236 -6.58851284796093 pleio
68 144.411293 -6.57742917197012 pleio
69 144.415349 -6.5676555379654 pleio
70 144.419405 -6.5592013323766 pleio
71 144.423461 -6.55207846028741 pleio
72 144.427517 -6.51317266236347 pleio
73 144.431573 -6.46190714261442 pleio
74 144.437408 -6.41028501114363 pleio
75 144.440911 -6.37587218751901 pleio
76 144.442944 -6.34117863344707 pleio
77 144.444976 -6.29401650398993 pleio
78 144.447008 -6.24203419427045 pleio
79 144.44904 -6.19761534101855 pleio
80 144.454745 -6.19310562674602 pleio
81 144.498681 -6.19611157762097 pleio
82 144.558267 -6.20242696340113 pleio
83 144.587405 -6.19316882385353 pleio
84 144.587686 -6.17667196539284 pleio
85 144.587968 -6.16381353831538 pleio
86 144.617027 -6.15832345916065 pleio
87 144.705848 -6.12984706474789 pleio
88 144.716797 -6.21619221138544 pleio
89 144.727745 -6.20758147714549 pleio
90 144.897381 -6.16668646944639 pleio
91 144.903395 -6.11991569265028 pleio
92 144.909409 -6.08104128239303 pleio
93 144.916914 -6.05030108986368 pleio
94 144.947844 -6.02882639741587 pleio
95 144.978774 -6.01120732978669 pleio
96 145.106694 -6.63520916745495 pleio
97 145.224788 -6.33832283186236 pleio
98 145.342881 -6.18585713339704 pleio
99 145.729503 -6.95119466482061 pleio
100 145.916546 -7.1293217012213 pleio
101 146.10359 -7.00434689711003 pleio
102 146.240909 -6.80806769573573 pleio
103 146.283615 -6.57103578735647 pleio
104 146.304543 -6.48258878621473 pleio
105 146.314537 -6.39766720073413 pleio
106 146.319976 -6.31676443412716 pleio
107 146.322338 -6.24036084974423 pleio
108 146.3247 -6.16891090748565 pleio
109 146.327062 -6.10282818740698 pleio
110 146.329424 -6.04246578552199 pleio
111 146.331786 -5.98811130788632 pleio
112 146.334148 -5.93997253818687 pleio
113 146.33651 -5.67436082867328 pleio
114 146.643419 -5.61209067730821 pleio
115 146.654632 -5.50423408039079 pleio
116 146.665844 -5.40005566711211 pleio
117 146.677056 -5.28812719831502 pleio
118 146.688269 -4.99925028835213 pleio
119 146.69133 -4.62726115214458 pleio
120 146.694026 -4.3407533060338 pleio
121 146.696722 -4.18277426533936 pleio
122 146.699418 -4.17960247071611 pleio
123 146.702114 -4.32894321593539 pleio
124 146.70481 -4.28991354136455 pleio
125 146.707507 -4.17598405406563 pleio
126 146.710838 -4.06980273878741 pleio
127 146.716274 -3.97171975137871 pleio
128 146.72171 -3.88197139922933 pleio
129 146.727146 -3.8006822087546 pleio
130 146.734615 -3.77653478471708 pleio
131 146.80381 -3.75580425943656 pleio
132 146.862885 -3.46926781291714 pleio
133 146.863965 -3.13185737958206 pleio
134 146.865044 -2.91393180151068 pleio
135 146.87452 -2.84224564982361 pleio
136 146.889753 -2.89046659651496 pleio
137 146.904986 -2.9216476208763 pleio
138 147.064187 -2.6026651068068 pleio
139 147.069549 -1.98934556694282 pleio
140 147.074911 -1.70490683217708 pleio
141 147.080273 -1.60474976455793 pleio
142 147.089309 -1.5630202857386 pleio
143 147.114764 -1.57708184128541 pleio
144 147.137425 -1.5869965568191 pleio
145 147.157965 -1.70546863937309 pleio
146 147.178504 -1.93904297365437 pleio
147 147.221814 -0.479457801937684 pleio
148 147.253583 0 pleio
149 147.272554 -0.170586636087129 pleio
150 147.275576 -0.394915277473147 pleio
151 147.278599 -0.68318495829289 pleio
152 147.281622 -0.948131372389435 pleio
153 147.284644 -1.25261434321198 pleio
154 147.286194 -1.59424012944269 pleio
155 147.286753 -1.96933213101507 pleio
156 147.287312 -2.37319090534283 pleio
157 147.287872 -2.80044002618829 pleio
158 147.290648 -3.16763053857596 pleio
159 147.299484 -3.48153441503754 pleio
160 147.327447 -4.33865256319576 pleio
161 147.35561 -4.3502683639148 pleio
162 147.383773 -4.29084268957718 pleio
163 147.397845 -4.28116688447639 pleio
164 147.402328 -4.27369685559835 pleio
165 147.406811 -4.26856300448727 pleio
166 147.411546 -4.26601226610338 pleio
167 147.442387 -4.2660603676844 pleio
168 147.535843 -4.26306508449392 pleio
169 147.551736 -4.39207459507295 pleio
170 147.555599 -4.57862602574007 pleio
171 147.559461 -4.69958149685284 pleio
172 147.563362 -4.82300978261825 pleio
173 147.583398 -5.21529998925314 pleio
174 147.602453 -5.5254050690305 pleio
175 147.621507 -5.78877906452075 pleio
176 147.682611 -5.84541618872203 pleio
177 147.68996 -5.81178635350839 pleio
178 147.695588 -5.66910980799245 pleio
179 147.701215 -5.51002500783682 pleio
180 147.706843 -5.33146401513078 pleio
181 147.719435 -5.18474872795592 pleio
182 147.737975 -5.20133142275659 pleio
183 147.751499 -5.22796583878709 pleio
184 147.760277 -5.2499748905672 pleio
185 147.769056 -5.26808360604237 pleio
186 147.777834 -5.28522794740191 pleio
187 147.786613 -5.627861830856 pleio
188 147.795391 -5.98422316434389 pleio
