marker_position lod trace
1 142.490795 -38.1823525651594 pleio
2 142.517426 -38.139995771274 pleio
3 142.560149 -38.1133106370565 pleio
4 142.602873 -38.0901036729625 pleio
5 142.64402 -38.0698131250572 pleio
6 142.685103 -37.7452266773134 pleio
7 142.726186 -37.7384373569231 pleio
8 142.767269 -37.7308736795893 pleio
9 142.808353 -37.7090978293271 pleio
10 142.849436 -37.6473508207828 pleio
11 142.876943 -37.6031968917796 pleio
12 142.880371 -37.5761555910306 pleio
13 142.883799 -37.5662831795494 pleio
14 142.904956 -37.572812011024 pleio
15 142.989329 -37.7952962269959 pleio
16 143.073701 -37.9026910452565 pleio
17 143.155273 -37.8656687751247 pleio
18 143.159416 -37.8064378677071 pleio
19 143.163559 -37.7875698087445 pleio
20 143.167702 -37.817062565244 pleio
21 143.171846 -37.8551695589077 pleio
22 143.175989 -37.9025928510945 pleio
23 143.180132 -37.9587747742731 pleio
24 143.240265 -38.0017673455419 pleio
25 143.324863 -38.1443691329859 pleio
26 143.409462 -38.4003420931178 pleio
27 143.484637 -38.4678585162471 pleio
28 143.487347 -38.6125756850025 pleio
29 143.490056 -38.669875141881 pleio
30 143.492766 -38.740179564248 pleio
31 143.495555 -38.8233738052645 pleio
32 143.498344 -38.9191995912348 pleio
33 143.501132 -39.0205532525714 pleio
34 143.521072 -39.0581279166503 pleio
35 143.53778 -39.0577134494938 pleio
36 143.554489 -38.8498187835474 pleio
37 143.570345 -38.606669994443 pleio
38 143.571477 -38.4447098270746 pleio
39 143.572611 -38.3684886806867 pleio
40 143.574439 -38.3783437986069 pleio
41 143.699438 -38.4929862839474 pleio
42 143.824436 -37.753213336904 pleio
43 143.915168 -37.2165887567896 pleio
44 143.920616 -37.2369031986817 pleio
45 143.926063 -37.2645166241994 pleio
46 143.93182 -36.9848552554202 pleio
47 143.935901 -36.4272558249435 pleio
48 143.939982 -35.9729369370177 pleio
49 143.944917 -35.6345008294586 pleio
50 143.975668 -35.4184217449168 pleio
51 144.013221 -35.3058420085277 pleio
52 144.051716 -35.2398709267772 pleio
53 144.090211 -35.2629659675591 pleio
54 144.128706 -35.2719758935494 pleio
55 144.167202 -35.2804001809505 pleio
56 144.176428 -35.2885133184931 pleio
57 144.180816 -35.29656979987 pleio
58 144.185205 -35.3048691073741 pleio
59 144.348163 -35.2082570196305 pleio
60 144.361337 -34.5826630620624 pleio
61 144.363468 -33.6411678141611 pleio
62 144.365599 -32.6570744906576 pleio
63 144.367577 -31.7958261959799 pleio
64 144.375504 -31.0424111469592 pleio
65 144.385418 -30.4519428761828 pleio
66 144.395332 -30.0310949602316 pleio
67 144.407236 -29.7974260298858 pleio
68 144.411293 -29.6409006375144 pleio
69 144.415349 -29.5270183913497 pleio
70 144.419405 -29.4553763886777 pleio
71 144.423461 -29.4250356563937 pleio
72 144.427517 -29.2143241930515 pleio
73 144.431573 -29.0392966506867 pleio
74 144.437408 -28.97100715308 pleio
75 144.440911 -28.9709766228088 pleio
76 144.442944 -28.9750161722758 pleio
77 144.444976 -28.9228403641855 pleio
78 144.447008 -28.8360689914055 pleio
79 144.44904 -28.7691597530121 pleio
80 144.454745 -28.7087781252136 pleio
81 144.498681 -28.6657187853628 pleio
82 144.558267 -28.6404699922498 pleio
83 144.587405 -28.6072949405999 pleio
84 144.587686 -28.5785464631647 pleio
85 144.587968 -28.5521644659692 pleio
86 144.617027 -28.5246894093188 pleio
87 144.705848 -26.8358491464952 pleio
88 144.716797 -24.4244844750913 pleio
89 144.727745 -23.5621834320826 pleio
90 144.897381 -23.3883989901339 pleio
91 144.903395 -23.2824370533977 pleio
92 144.909409 -23.1888654342386 pleio
93 144.916914 -23.1083455778239 pleio
94 144.947844 -23.0333516373362 pleio
95 144.978774 -22.9636783172435 pleio
96 145.106694 -22.8628648538034 pleio
97 145.224788 -20.7082374761794 pleio
98 145.342881 -20.5028151353753 pleio
99 145.729503 -16.1265556137802 pleio
100 145.916546 -15.4777234682189 pleio
101 146.10359 -15.2519932672407 pleio
102 146.240909 -15.0307015681833 pleio
103 146.283615 -14.5605076949359 pleio
104 146.304543 -14.2189826953104 pleio
105 146.314537 -13.8894075384074 pleio
106 146.319976 -13.5740106536514 pleio
107 146.322338 -13.2750527243591 pleio
108 146.3247 -12.9947694820363 pleio
109 146.327062 -12.7352971602326 pleio
110 146.329424 -12.4986091821143 pleio
111 146.331786 -12.2864562169172 pleio
112 146.334148 -12.1003099146494 pleio
113 146.33651 -10.1940671223539 pleio
114 146.643419 -9.20824338471139 pleio
115 146.654632 -8.98247049091461 pleio
116 146.665844 -8.78694069358313 pleio
117 146.677056 -8.58177451607404 pleio
118 146.688269 -7.42740276248216 pleio
119 146.69133 -5.5993447044524 pleio
120 146.694026 -3.78804632026708 pleio
121 146.696722 -2.1647146131788 pleio
122 146.699418 -0.90374951970356 pleio
123 146.702114 -0.124934756987053 pleio
124 146.70481 0 pleio
125 146.707507 -0.00550810815048903 pleio
126 146.710838 -0.0388088247233657 pleio
127 146.716274 -0.0999114579282778 pleio
128 146.72171 -0.188489590101898 pleio
129 146.727146 -0.303891406319929 pleio
130 146.734615 -0.392823764908973 pleio
131 146.80381 -0.39536303857041 pleio
132 146.862885 -0.130254715799581 pleio
133 146.863965 -0.535276352772911 pleio
134 146.865044 -1.81889174261383 pleio
135 146.87452 -3.86690508479861 pleio
136 146.889753 -5.75273131896895 pleio
137 146.904986 -5.96368398459624 pleio
138 147.064187 -6.65218070806901 pleio
139 147.069549 -6.97091151699615 pleio
140 147.074911 -7.24099761899713 pleio
141 147.080273 -7.3378930422875 pleio
142 147.089309 -7.44097264100628 pleio
143 147.114764 -7.48621823775773 pleio
144 147.137425 -7.49847155806599 pleio
145 147.157965 -7.59560133639749 pleio
146 147.178504 -7.92686541905523 pleio
147 147.221814 -9.61739401643031 pleio
148 147.253583 -11.3589025451579 pleio
149 147.272554 -11.3688763975424 pleio
150 147.275576 -11.3305997922549 pleio
151 147.278599 -11.3801097260981 pleio
152 147.281622 -11.3942198136231 pleio
153 147.284644 -11.4588988914982 pleio
154 147.286194 -11.5735730667226 pleio
155 147.286753 -11.7372639586344 pleio
156 147.287312 -11.9487350069413 pleio
157 147.287872 -12.2066097025119 pleio
158 147.290648 -12.4760237008872 pleio
159 147.299484 -12.7611182492844 pleio
160 147.327447 -14.4684599949294 pleio
161 147.35561 -14.6529089827878 pleio
162 147.383773 -16.3102893507152 pleio
163 147.397845 -16.3194690482363 pleio
164 147.402328 -16.3322592684429 pleio
165 147.406811 -16.3497389636859 pleio
166 147.411546 -16.3691347570829 pleio
167 147.442387 -16.3910374823206 pleio
168 147.535843 -16.3917427826086 pleio
169 147.551736 -16.5620621736468 pleio
170 147.555599 -17.4668572145704 pleio
171 147.559461 -18.1445186612199 pleio
172 147.563362 -18.7599325590082 pleio
173 147.583398 -19.8275526445617 pleio
174 147.602453 -20.9489209516993 pleio
175 147.621507 -21.9371760299469 pleio
176 147.682611 -22.1559055107983 pleio
177 147.68996 -22.2339728198792 pleio
178 147.695588 -22.4163426047701 pleio
179 147.701215 -22.6319159851717 pleio
180 147.706843 -22.7158232250749 pleio
181 147.719435 -23.2625571554831 pleio
182 147.737975 -23.3135212970901 pleio
183 147.751499 -23.3255401376932 pleio
184 147.760277 -23.305885899833 pleio
185 147.769056 -23.303020284202 pleio
186 147.777834 -23.3238479180672 pleio
187 147.786613 -23.3685351553096 pleio
188 147.795391 -23.3578053579084 pleio
189 147.816836 -23.1736370521618 pleio
190 147.850698 -23.3006908760392 pleio
191 147.88456 -23.4610748169884 pleio
192 147.914702 -23.8267431880413 pleio
193 147.91491 -23.9308669741399 pleio
194 147.915116 -24.0535797336438 pleio
195 147.915322 -24.1931246132813 pleio
196 147.915527 -24.3475512255025 pleio
197 147.915733 -24.5148630137881 pleio
198 147.916803 -24.6893791241921 pleio
199 147.923623 -24.8143786336394 pleio
