marker_position lod trace
1 142.490795 -15.2201669736377 pleio
2 142.517426 -15.1448745992937 pleio
3 142.560149 -15.089366292663 pleio
4 142.602873 -15.0382374006719 pleio
5 142.64402 -14.9917860647079 pleio
6 142.685103 -15.2582164824786 pleio
7 142.726186 -15.3586009427204 pleio
8 142.767269 -15.3240988243287 pleio
9 142.808353 -15.3025946781857 pleio
10 142.849436 -15.3181149533054 pleio
11 142.876943 -15.3470999798746 pleio
12 142.880371 -15.3886774004855 pleio
13 142.883799 -15.4425264652232 pleio
14 142.904956 -15.5017012948132 pleio
15 142.989329 -15.585736376812 pleio
16 143.073701 -15.7206563386309 pleio
17 143.155273 -15.7415538708801 pleio
18 143.159416 -15.7426808068082 pleio
19 143.163559 -15.7003169492431 pleio
20 143.167702 -15.6831830055091 pleio
21 143.171846 -15.6768779845099 pleio
22 143.175989 -15.6829688231191 pleio
23 143.180132 -15.7009655502927 pleio
24 143.240265 -15.6340056505928 pleio
25 143.324863 -15.1788966589897 pleio
26 143.409462 -14.7769137084553 pleio
27 143.484637 -14.9342152891351 pleio
28 143.487347 -15.1268884823135 pleio
29 143.490056 -15.2253265715737 pleio
30 143.492766 -15.331357453576 pleio
31 143.495555 -15.4445391904652 pleio
32 143.498344 -15.5643717230858 pleio
33 143.501132 -15.6704285331973 pleio
34 143.521072 -15.7173048278552 pleio
35 143.53778 -15.6933357811904 pleio
36 143.554489 -15.5018457733433 pleio
37 143.570345 -15.2604149070645 pleio
38 143.571477 -15.0549803870446 pleio
39 143.572611 -14.890901979058 pleio
40 143.574439 -14.7705980041588 pleio
41 143.699438 -14.8366641462585 pleio
42 143.824436 -13.8380156861052 pleio
43 143.915168 -12.9497854377446 pleio
44 143.920616 -12.9325781170713 pleio
45 143.926063 -12.9115713284371 pleio
46 143.93182 -12.687996600536 pleio
47 143.935901 -12.35031835492 pleio
48 143.939982 -12.0828853936474 pleio
49 143.944917 -11.8923433284777 pleio
50 143.975668 -11.7818517183025 pleio
51 144.013221 -11.7696821043468 pleio
52 144.051716 -11.7702101090261 pleio
53 144.090211 -11.7732606267708 pleio
54 144.128706 -11.7771227152893 pleio
55 144.167202 -11.7809623433076 pleio
56 144.176428 -11.7848076453538 pleio
57 144.180816 -11.7886639399635 pleio
58 144.185205 -11.7926633828132 pleio
59 144.348163 -12.1325771845115 pleio
60 144.361337 -11.9965531632559 pleio
61 144.363468 -11.0794156248654 pleio
62 144.365599 -10.0967264319459 pleio
63 144.367577 -9.45504764827487 pleio
64 144.375504 -9.02921635867222 pleio
65 144.385418 -8.69525481164946 pleio
66 144.395332 -8.45686642141475 pleio
67 144.407236 -8.35453329064513 pleio
68 144.411293 -8.30848268709642 pleio
69 144.415349 -8.27988376271513 pleio
70 144.419405 -8.26868496460132 pleio
71 144.423461 -8.27461548434331 pleio
72 144.427517 -8.10262478817018 pleio
73 144.431573 -7.92391992862181 pleio
74 144.437408 -7.80557192936932 pleio
75 144.440911 -7.78509109310306 pleio
76 144.442944 -7.76770122205896 pleio
77 144.444976 -7.70684078877577 pleio
78 144.447008 -7.61847905360514 pleio
79 144.44904 -7.54451919802361 pleio
80 144.454745 -7.49343714197783 pleio
81 144.498681 -7.45381262916449 pleio
82 144.558267 -7.43138969425992 pleio
83 144.587405 -7.39650251625299 pleio
84 144.587686 -7.34287285736512 pleio
85 144.587968 -7.29338930944656 pleio
86 144.617027 -7.26382167320994 pleio
87 144.705848 -6.63067102637523 pleio
88 144.716797 -5.73235437229837 pleio
89 144.727745 -5.60435513861361 pleio
90 144.897381 -5.62419209459434 pleio
91 144.903395 -5.63317986310264 pleio
92 144.909409 -5.65559481350781 pleio
93 144.916914 -5.69144784597653 pleio
94 144.947844 -5.71791095609126 pleio
95 144.978774 -5.74843236271316 pleio
96 145.106694 -5.92430665815544 pleio
97 145.224788 -6.11803600761713 pleio
98 145.342881 -6.04589227624686 pleio
99 145.729503 -5.95835514842493 pleio
100 145.916546 -6.05413971949817 pleio
101 146.10359 -5.90882749686605 pleio
102 146.240909 -6.00110098630922 pleio
103 146.283615 -5.97531502197759 pleio
104 146.304543 -5.89635510186569 pleio
105 146.314537 -5.82772776737525 pleio
106 146.319976 -5.76980597174332 pleio
107 146.322338 -5.72283986768294 pleio
108 146.3247 -5.68695221574505 pleio
109 146.327062 -5.66213169737414 pleio
110 146.329424 -5.64823088488028 pleio
111 146.331786 -5.64498002633469 pleio
112 146.334148 -5.65199168923248 pleio
113 146.33651 -5.29062018556769 pleio
