marker_position lod trace
1 142.490795 -49.0915185210812 pleio
2 142.517426 -49.0733510926054 pleio
3 142.560149 -49.0706806989563 pleio
4 142.602873 -49.0695370106917 pleio
5 142.64402 -49.0691099057709 pleio
6 142.685103 -48.9552314126129 pleio
7 142.726186 -49.1238238387443 pleio
8 142.767269 -49.1304811636673 pleio
9 142.808353 -49.106609881633 pleio
10 142.849436 -48.9963652512993 pleio
11 142.876943 -48.8980115285904 pleio
12 142.880371 -48.8119879519179 pleio
13 142.883799 -48.7386914047178 pleio
14 142.904956 -48.6827646515145 pleio
15 142.989329 -48.7631728248348 pleio
16 143.073701 -48.8408730922749 pleio
17 143.155273 -48.8148180018798 pleio
18 143.159416 -48.7872741331273 pleio
19 143.163559 -48.7827342989553 pleio
20 143.167702 -48.8128961469737 pleio
21 143.171846 -48.8524477734692 pleio
22 143.175989 -48.900535175259 pleio
23 143.180132 -48.9551643265446 pleio
24 143.240265 -49.0116595256898 pleio
25 143.324863 -47.6337102678447 pleio
26 143.409462 -47.7164275080115 pleio
27 143.484637 -47.7287574629138 pleio
28 143.487347 -47.7379829348251 pleio
29 143.490056 -47.7012526779802 pleio
30 143.492766 -47.6669252052915 pleio
31 143.495555 -47.635351950129 pleio
32 143.498344 -47.6068749288827 pleio
33 143.501132 -47.5807573225923 pleio
34 143.521072 -47.5464891251971 pleio
35 143.53778 -47.4829738903459 pleio
36 143.554489 -46.9413378021973 pleio
37 143.570345 -46.2978279882161 pleio
38 143.571477 -45.8097117128966 pleio
39 143.572611 -45.4907775797968 pleio
40 143.574439 -45.3473450968741 pleio
41 143.699438 -45.2875770786518 pleio
42 143.824436 -44.791685276148 pleio
43 143.915168 -42.5966597745471 pleio
44 143.920616 -41.4602996007061 pleio
45 143.926063 -40.4143331137475 pleio
46 143.93182 -39.2888811735995 pleio
47 143.935901 -38.1220468633118 pleio
48 143.939982 -37.1625238504125 pleio
49 143.944917 -36.4307736171512 pleio
50 143.975668 -35.9351569122366 pleio
51 144.013221 -35.8260207756573 pleio
52 144.051716 -35.7768059761467 pleio
53 144.090211 -35.7781035053743 pleio
54 144.128706 -35.776677948572 pleio
55 144.167202 -35.7734947711858 pleio
56 144.176428 -35.7694564409799 pleio
57 144.180816 -35.7653987211279 pleio
58 144.185205 -35.762354352112 pleio
59 144.348163 -35.3756393669391 pleio
60 144.361337 -34.3806447481507 pleio
61 144.363468 -32.6115036938909 pleio
62 144.365599 -30.3702798239721 pleio
63 144.367577 -28.62545121785 pleio
64 144.375504 -27.1522305939008 pleio
65 144.385418 -25.9574787984265 pleio
66 144.395332 -25.0659288439874 pleio
67 144.407236 -24.6153593872714 pleio
68 144.411293 -24.3513801960351 pleio
69 144.415349 -24.1509906852453 pleio
70 144.419405 -24.01427351327 pleio
71 144.423461 -23.9406044558897 pleio
72 144.427517 -23.5210643120987 pleio
73 144.431573 -23.1978677182782 pleio
74 144.437408 -23.0927796031005 pleio
75 144.440911 -23.0015098146042 pleio
76 144.442944 -22.922075408031 pleio
77 144.444976 -22.7820647847421 pleio
78 144.447008 -22.6036565133722 pleio
79 144.44904 -22.45175901746 pleio
80 144.454745 -22.3632140740192 pleio
81 144.498681 -22.2913724734498 pleio
82 144.558267 -22.2493925421259 pleio
