marker_position lod trace
1 67.606765 -5.62533467937039 pleio
2 67.613251 -5.62540961284843 pleio
3 67.619736 -5.62562182081113 pleio
4 67.626222 -5.62597140783915 pleio
5 67.641347 -5.62645937803629 pleio
6 67.654855 -5.62706678259246 pleio
7 67.658769 -5.62746425900389 pleio
8 67.662682 -5.62808630211395 pleio
9 67.666596 -5.6288846272796 pleio
10 67.679986 -5.62981896088853 pleio
11 67.708923 -5.49115130179872 pleio
12 67.715069 -5.35195088153596 pleio
13 67.721215 -5.22820741336751 pleio
14 67.746869 -5.11853112356471 pleio
15 67.778018 -5.1179712154774 pleio
16 67.809168 -5.11920572115504 pleio
17 67.895218 -5.1534678462907 pleio
18 67.900561 -5.21749948396738 pleio
19 67.905905 -5.29247399522429 pleio
20 67.911248 -5.37847638811165 pleio
21 67.920171 -5.46560904644298 pleio
22 67.929072 -5.5461322670454 pleio
23 67.937973 -5.63930050271401 pleio
24 67.946874 -5.74386255089358 pleio
25 67.962131 -5.82133253049884 pleio
26 68.103338 -5.8561969515245 pleio
27 68.122257 -5.86381473769763 pleio
28 68.141177 -5.91515110042445 pleio
29 68.410128 -5.94335453996949 pleio
30 68.415239 -5.93674319013418 pleio
31 68.42035 -5.9274354962848 pleio
32 68.640199 -5.83639082174389 pleio
33 68.652056 -5.68692056777974 pleio
34 68.656091 -5.54260681477919 pleio
35 68.660126 -5.40493865446002 pleio
36 68.664161 -5.27578457481339 pleio
37 68.685197 -5.16117589380724 pleio
38 68.806919 -5.11702186556622 pleio
39 68.816104 -5.11591202797479 pleio
40 68.825289 -5.11484414779185 pleio
41 68.885575 -5.10691191128737 pleio
42 68.886394 -5.09415419930282 pleio
43 68.887213 -5.08313604026355 pleio
44 68.888033 -5.07390812611901 pleio
45 68.888852 -5.0665105113189 pleio
46 68.889671 -5.06097152555702 pleio
47 68.89049 -5.01156401357157 pleio
48 68.89131 -4.97064173782673 pleio
49 68.892129 -4.94262401791195 pleio
50 68.987403 -5.073366104697 pleio
51 69.064645 -4.65890414908807 pleio
52 69.131341 -5.13248289227013 pleio
53 69.198036 -5.11114804980945 pleio
54 69.214855 -5.05718150331544 pleio
55 69.21825 -5.00510877323501 pleio
56 69.221446 -4.95554043184233 pleio
57 69.224642 -4.90916643547022 pleio
58 69.227838 -4.8666506219353 pleio
59 69.231034 -4.23617310927821 pleio
60 69.23423 -4.10368392297351 pleio
61 69.237426 -4.10478493199287 pleio
62 69.240621 -4.10618245771913 pleio
63 69.244859 -4.10783150277784 pleio
