marker_position lod trace
1 162.797792 -13.3493845732753 pleio
2 162.802465 -13.2219359243437 pleio
3 162.807137 -13.1333994300152 pleio
4 162.891193 -12.9263994354297 pleio
5 162.899169 -11.5746870189053 pleio
6 162.907146 -10.9332535314403 pleio
7 162.915122 -10.7852846950403 pleio
8 162.923098 -10.7160469284897 pleio
9 162.931074 -10.6392955636065 pleio
10 162.93905 -10.5635745757606 pleio
11 162.97044 -10.0645668398837 pleio
12 162.976744 -10.0445318112793 pleio
13 162.983048 -10.0323306073906 pleio
14 162.989352 -9.88207242707221 pleio
15 162.995537 -10.0221092897171 pleio
16 162.997832 -10.6118667774814 pleio
17 163.00011 -10.7640489734536 pleio
18 163.002388 -10.7433095134346 pleio
19 163.004665 -10.7230363203492 pleio
20 163.006943 -10.7032521009784 pleio
21 163.009221 -10.6839791654404 pleio
22 163.011499 -10.6652429818707 pleio
23 163.013777 -10.6470671805308 pleio
24 163.016054 -10.6321062625051 pleio
25 163.018332 -10.6213902999775 pleio
26 163.02061 -10.6115086151325 pleio
27 163.022888 -10.6024861179482 pleio
28 163.025166 -10.59408908752 pleio
29 163.029526 -10.5862396181262 pleio
30 163.045161 -10.5817438108537 pleio
31 163.061794 -10.5863217368001 pleio
32 163.078427 -10.3311895055229 pleio
33 163.09506 -9.90879183928466 pleio
34 163.111693 -9.55770356869066 pleio
35 163.125708 -9.33499798564832 pleio
36 163.137394 -8.45124056031922 pleio
37 163.14908 -8.13336266243853 pleio
38 163.154021 -7.87420496854589 pleio
39 163.156127 -7.63298139263809 pleio
40 163.157556 -7.41239088660355 pleio
41 163.158891 -7.21519429435921 pleio
42 163.160225 -7.04412579062537 pleio
43 163.161559 -6.90174899008657 pleio
44 163.162894 -6.79029304613656 pleio
45 163.164228 -6.71146656959396 pleio
46 163.165562 -6.66631105998239 pleio
47 163.166897 -6.65466967705291 pleio
48 163.26265 -6.39386908564725 pleio
49 163.413317 -6.24244675152037 pleio
50 163.495816 -6.10669754865374 pleio
51 163.507977 -6.07866619187084 pleio
52 163.520139 -6.15026143994277 pleio
53 163.582672 -6.00950507459209 pleio
54 164.022416 -4.86240034501681 pleio
55 164.027702 -3.22139357567359 pleio
56 164.032987 -3.36733943935927 pleio
57 164.064248 -3.35655983068149 pleio
58 164.070405 -3.3437224212381 pleio
59 164.076561 -3.33085941677424 pleio
60 164.255184 -2.89534321557749 pleio
61 164.291807 -0.928381877800175 pleio
62 164.314068 -1.08355375310034 pleio
63 164.325529 -1.10927040805657 pleio
64 164.336991 -1.01403496074693 pleio
65 164.348452 -0.534043289555961 pleio
66 164.60536 -0.469597151129673 pleio
67 164.617986 -0.283675755739577 pleio
68 164.628884 -0.174076034319208 pleio
69 164.636687 -0.116488829898964 pleio
70 164.648869 -0.0640319198206349 pleio
71 164.66892 -0.04464241600296 pleio
72 164.758936 0 pleio
73 165.053217 -3.34382282555265 pleio
74 165.121823 -3.36387885555055 pleio
75 165.132678 -3.29705104405039 pleio
76 165.143532 -3.45565289062341 pleio
77 165.154046 -3.39687383127481 pleio
78 165.15722 -3.63161811458695 pleio
79 165.160395 -3.94352007752501 pleio
80 165.163569 -4.41054996048032 pleio
81 165.195982 -4.63635605922746 pleio
82 165.223558 -4.66537398616933 pleio
83 165.251135 -4.66158580538645 pleio
84 165.276843 -4.76966431016742 pleio
85 165.283031 -4.93451832466341 pleio
86 165.290201 -4.84403637022553 pleio
87 165.297626 -5.3011590047178 pleio
88 165.445995 -5.83769401358407 pleio
89 165.451594 -5.87405569854723 pleio
90 165.457194 -5.92235504713501 pleio
91 165.462793 -5.98695491411209 pleio
92 165.468393 -6.06411705315842 pleio
93 165.473992 -6.15176383744403 pleio
94 165.479592 -6.24878090054398 pleio
95 165.485905 -7.62223843348167 pleio
96 165.495439 -7.81264759970229 pleio
97 165.565236 -7.68557814820131 pleio
98 165.56991 -7.31253247281778 pleio
99 165.574583 -7.02480413398482 pleio
100 165.581587 -7.17886588051158 pleio
101 165.605467 -7.15102365688927 pleio
102 165.629348 -7.12400689434168 pleio
103 165.653228 -7.10185907612605 pleio
104 165.677109 -7.09301645522032 pleio
105 165.700989 -7.08238382989267 pleio
106 165.704891 -7.02971434844121 pleio
107 165.706625 -6.97644841100863 pleio
108 165.708359 -6.92282042117402 pleio
109 165.710093 -6.86909419703505 pleio
110 165.711827 -6.81556111858824 pleio
111 165.713561 -6.84284845409385 pleio
112 165.715295 -6.90351968777555 pleio
113 165.717029 -6.97666827298708 pleio
114 165.718763 -7.06130499245933 pleio
115 165.720497 -7.15761654405589 pleio
116 165.722231 -7.26689375394891 pleio
117 165.723965 -7.39105993818656 pleio
118 165.725699 -7.530415380056 pleio
119 165.802549 -7.54440779284074 pleio
120 165.85132 -7.53574366064192 pleio
121 165.858793 -7.57687419652085 pleio
122 165.864624 -7.70067216258996 pleio
123 165.868565 -7.85817008437987 pleio
124 165.872506 -8.04917287830407 pleio
125 165.876447 -8.27267035333333 pleio
126 165.880388 -8.52683218228928 pleio
127 165.884329 -8.79714289398577 pleio
128 165.88827 -9.0942079614253 pleio
129 165.892211 -9.31623159783448 pleio
130 165.896152 -9.36573809190181 pleio
131 165.900093 -9.41315658593837 pleio
132 165.912941 -9.44987250917594 pleio
133 165.925276 -9.47394092421576 pleio
134 165.925359 -9.50162674489317 pleio
135 165.925441 -9.53126987456407 pleio
136 165.930685 -9.56013241957231 pleio
137 166.172164 -9.4348556446428 pleio
138 166.181382 -9.10988091610681 pleio
139 166.1906 -8.74656436253696 pleio
140 166.324274 -8.49706416743857 pleio
141 166.325217 -8.45524549406959 pleio
142 166.32602 -8.48880945225315 pleio
143 166.326823 -8.61348350945685 pleio
144 166.327627 -8.69780232106294 pleio
145 166.32843 -8.71454201313048 pleio
146 166.377584 -8.66980956927284 pleio
147 166.382507 -8.40117818085496 pleio
148 166.38743 -8.14598340612454 pleio
149 166.394815 -7.90645074263148 pleio
150 166.403288 -7.76980485088781 pleio
151 166.407404 -7.72050557846614 pleio
152 166.411519 -7.77323957657599 pleio
153 166.415634 -7.85175782051129 pleio
154 166.419069 -7.95840978016157 pleio
