marker_position lod trace
1 162.797792 -5.16505554213717 pleio
2 162.802465 -4.9628712055442 pleio
3 162.807137 -4.7710808487368 pleio
4 162.891193 -4.69855112562685 pleio
5 162.899169 -5.07159893076736 pleio
6 162.907146 -5.54095398594124 pleio
7 162.915122 -5.79110123978661 pleio
8 162.923098 -5.85944070085668 pleio
9 162.931074 -5.93898992167062 pleio
10 162.93905 -6.02925633240718 pleio
11 162.97044 -6.05360484307109 pleio
12 162.976744 -6.08026204047626 pleio
13 162.983048 -6.07026726284966 pleio
14 162.989352 -6.43526927717175 pleio
15 162.995537 -6.57427100130142 pleio
16 162.997832 -6.41327436096452 pleio
17 163.00011 -6.36105817052603 pleio
18 163.002388 -6.32458587859361 pleio
19 163.004665 -6.28759696553138 pleio
20 163.006943 -6.25010586325286 pleio
21 163.009221 -6.21213022079914 pleio
22 163.011499 -6.17368650971672 pleio
23 163.013777 -6.134796620203 pleio
24 163.016054 -6.09717603179291 pleio
25 163.018332 -6.0613166829284 pleio
26 163.02061 -6.02495627589953 pleio
27 163.022888 -5.98812612291433 pleio
28 163.025166 -5.95097662206454 pleio
29 163.029526 -5.91359940789686 pleio
30 163.045161 -5.89103717834369 pleio
31 163.061794 -5.86993484987218 pleio
32 163.078427 -5.58825839888929 pleio
33 163.09506 -5.12129749806638 pleio
34 163.111693 -4.65370391829605 pleio
35 163.125708 -4.28392426354303 pleio
36 163.137394 -4.43599222197299 pleio
37 163.14908 -4.91962137433311 pleio
38 163.154021 -4.91466197844935 pleio
39 163.156127 -4.9110284986054 pleio
40 163.157556 -4.90801688457732 pleio
41 163.158891 -4.90499969210543 pleio
42 163.160225 -4.90153535283434 pleio
43 163.161559 -4.89743872881123 pleio
44 163.162894 -4.89282315933542 pleio
45 163.164228 -4.8880842176808 pleio
46 163.165562 -4.88383364747198 pleio
47 163.166897 -4.88081792326404 pleio
48 163.26265 -4.82971803259942 pleio
49 163.413317 -4.81410133547386 pleio
50 163.495816 -4.97924126112461 pleio
51 163.507977 -4.87743287784596 pleio
52 163.520139 -4.83049611423482 pleio
53 163.582672 -4.78507240576176 pleio
54 164.022416 -2.59080148824077 pleio
55 164.027702 -2.32446226077609 pleio
56 164.032987 -2.33831321820849 pleio
57 164.064248 -2.32777788542095 pleio
58 164.070405 -2.31740375252294 pleio
59 164.076561 -2.30689331064847 pleio
60 164.255184 -0.9765518820148 pleio
61 164.291807 0 pleio
62 164.314068 -0.0879465384116279 pleio
63 164.325529 -0.150767861477969 pleio
64 164.336991 -0.27525465785372 pleio
65 164.348452 -0.72225746822606 pleio
66 164.60536 -1.23685313812852 pleio
67 164.617986 -1.35289765766664 pleio
68 164.628884 -1.4760931096053 pleio
69 164.636687 -1.56437280388642 pleio
70 164.648869 -1.55960460685045 pleio
71 164.66892 -1.53989283305277 pleio
72 164.758936 -1.46801077471947 pleio
73 165.053217 -1.66596367155407 pleio
74 165.121823 -1.67664606223091 pleio
75 165.132678 -1.69931525674768 pleio
76 165.143532 -0.481225939726386 pleio
77 165.154046 -0.338834741590824 pleio
78 165.15722 -0.48046999438303 pleio
79 165.160395 -0.704854017898291 pleio
80 165.163569 -0.788226903622021 pleio
81 165.195982 -0.853729924709822 pleio
82 165.223558 -0.8950790232043 pleio
83 165.251135 -0.924813390455222 pleio
84 165.276843 -1.05459707067011 pleio
85 165.283031 -1.25703520659952 pleio
86 165.290201 -1.25808842079602 pleio
87 165.297626 -1.17186378306823 pleio
88 165.445995 -1.23842366497784 pleio
89 165.451594 -1.30944885755055 pleio
90 165.457194 -1.39381757294175 pleio
91 165.462793 -1.49814882154466 pleio
92 165.468393 -1.60682431716927 pleio
93 165.473992 -1.71613345353619 pleio
94 165.479592 -1.82532670326693 pleio
95 165.485905 -3.61299173047687 pleio
96 165.495439 -3.63390480534493 pleio
97 165.565236 -3.63990089986216 pleio
98 165.56991 -3.74561866818718 pleio
99 165.574583 -3.85209301953648 pleio
100 165.581587 -3.86215219281604 pleio
101 165.605467 -3.88177329352489 pleio
102 165.629348 -3.88416943517572 pleio
103 165.653228 -3.88583175767172 pleio
104 165.677109 -3.88433092849024 pleio
105 165.700989 -3.89590512782075 pleio
106 165.704891 -3.9333340356929 pleio
107 165.706625 -3.97493542912015 pleio
108 165.708359 -4.02054690053571 pleio
109 165.710093 -4.06996002094277 pleio
110 165.711827 -4.12292362711122 pleio
111 165.713561 -4.25245063120323 pleio
112 165.715295 -4.41197518073431 pleio
113 165.717029 -4.59099665267949 pleio
114 165.718763 -4.79840952457028 pleio
115 165.720497 -5.04128434700236 pleio
116 165.722231 -5.32173234160968 pleio
117 165.723965 -5.62984273984579 pleio
118 165.725699 -5.7789441291653 pleio
119 165.802549 -5.83761548616641 pleio
120 165.85132 -5.83383582533402 pleio
121 165.858793 -5.77805754572953 pleio
122 165.864624 -5.67745605651421 pleio
123 165.868565 -5.5904898417304 pleio
124 165.872506 -5.51885299059796 pleio
125 165.876447 -5.46397006561031 pleio
126 165.880388 -5.42691639042985 pleio
127 165.884329 -5.43072691767965 pleio
128 165.88827 -5.45780608022207 pleio
129 165.892211 -5.48067349545045 pleio
130 165.896152 -5.47502749492231 pleio
131 165.900093 -5.4775961338787 pleio
132 165.912941 -5.48174635929813 pleio
133 165.925276 -5.48223828862642 pleio
134 165.925359 -5.48690710620457 pleio
135 165.925441 -5.49509653697414 pleio
136 165.930685 -5.51375595457286 pleio
137 166.172164 -5.43786499963972 pleio
138 166.181382 -5.22192923288442 pleio
139 166.1906 -5.04226832634619 pleio
140 166.324274 -5.30302714972259 pleio
141 166.325217 -5.36134974298737 pleio
142 166.32602 -5.42900846859676 pleio
143 166.326823 -5.49549554063513 pleio
144 166.327627 -5.54658336287179 pleio
145 166.32843 -5.58866349737607 pleio
146 166.377584 -5.61931363877086 pleio
147 166.382507 -5.61284588508208 pleio
148 166.38743 -5.61556403825355 pleio
149 166.394815 -5.6277074639795 pleio
150 166.403288 -5.63293791717716 pleio
151 166.407404 -5.65440059302918 pleio
152 166.411519 -5.72346467997578 pleio
153 166.415634 -5.79880673593166 pleio
154 166.419069 -5.88043224401637 pleio
155 166.422503 -5.96800333190285 pleio
156 166.425938 -6.06080971734199 pleio
157 166.429372 -6.15778341489199 pleio
158 166.432807 -6.25755664388035 pleio
159 166.439999 -6.35854823998311 pleio
160 166.448156 -6.45899834823753 pleio
161 166.475596 -6.63039764733539 pleio
162 166.491355 -6.7802863393955 pleio
163 166.507114 -6.96281118456221 pleio
164 166.522873 -7.15847441131316 pleio
165 166.537635 -7.1870423625147 pleio
166 166.55226 -7.21109607617671 pleio
167 166.566886 -7.29717489482434 pleio
168 166.581511 -7.28757044436719 pleio
169 166.592132 -7.28792919621 pleio
170 166.599166 -7.28695044008838 pleio
171 166.606199 -7.27671659101996 pleio
172 166.613233 -7.25530313779933 pleio
173 166.62365 -7.32763689928707 pleio
174 166.754477 -7.38888432772508 pleio
175 166.783106 -7.41593473065236 pleio
176 166.802407 -7.48587174168011 pleio
177 166.805057 -7.57361103028009 pleio
178 166.807706 -7.66488131780317 pleio
179 166.811338 -7.72184323585858 pleio
180 166.839967 -7.74749482493682 pleio
181 166.951357 -7.49489814336019 pleio
182 166.992184 -7.50791550743839 pleio
183 167.033011 -7.50546110506308 pleio
184 167.073838 -7.34338108604806 pleio
185 167.142758 -7.32737089193268 pleio
186 167.274124 -7.41127779356574 pleio
187 167.282638 -7.52252389181795 pleio
188 167.286179 -7.62424639809936 pleio
189 167.289719 -7.71520615373364 pleio
190 167.29326 -7.79702931378607 pleio
191 167.306473 -7.86230260602298 pleio
192 167.322761 -7.90921772874558 pleio
193 167.349466 -7.91961437106535 pleio
194 167.360748 -7.89861131861467 pleio
195 167.37203 -7.87723656268688 pleio
196 167.396998 -7.85629588614904 pleio
197 167.523201 -8.13269716087554 pleio
198 167.545144 -8.12488790788629 pleio
199 167.556235 -8.11745683331479 pleio
200 167.567326 -8.12384892420078 pleio
201 167.647654 -8.16805395231441 pleio
202 167.755373 -8.16383613826717 pleio
203 167.788738 -8.15220599660189 pleio
204 167.822104 -8.14076669265998 pleio
205 167.836721 -8.12719948280339 pleio
206 167.845502 -8.11348795954302 pleio
207 167.854284 -8.10046294366026 pleio
208 167.858563 -8.08814523993944 pleio
209 167.860327 -8.07619740173906 pleio
210 167.862092 -8.06332785774654 pleio
211 167.863857 -8.04986641611231 pleio
212 167.865622 -8.03515564205559 pleio
213 167.86764 -8.0156891186163 pleio
214 167.871511 -7.99486073705174 pleio
215 167.876871 -7.97374041704765 pleio
216 167.882232 -7.95235298338037 pleio
217 167.887593 -7.93072631418069 pleio
218 167.913375 -7.91314839327763 pleio
219 167.920966 -7.90480786818111 pleio
220 167.928557 -7.89856659415241 pleio
221 168.002821 -7.89307903101873 pleio
222 168.013929 -7.89015868319444 pleio
223 168.020304 -7.88724184209764 pleio
224 168.023961 -7.88461649969139 pleio
225 168.02735 -7.88198991354659 pleio
226 168.030739 -7.86258053129914 pleio
227 168.034128 -7.58850546136445 pleio
228 168.037518 -7.58534061526107 pleio
229 168.042103 -7.5810190107176 pleio
230 168.057523 -7.76837541282306 pleio
231 168.241031 -7.76292826521648 pleio
232 168.273712 -7.74076630260264 pleio
233 168.276509 -7.71797904620771 pleio
234 168.279306 -7.69602812207319 pleio
235 168.282103 -7.67499164739148 pleio
236 168.2849 -7.65495060264096 pleio
237 168.287697 -7.63598751313222 pleio
238 168.291368 -7.57844596457813 pleio
239 168.295216 -7.51457243183857 pleio
240 168.301388 -7.44923586513806 pleio
241 168.308464 -7.1958903659038 pleio
242 168.31554 -7.00364453828606 pleio
243 168.322616 -6.92213987597358 pleio
244 168.369835 -6.92280023273839 pleio
245 168.372164 -6.92194488125964 pleio
246 168.374493 -6.92109110213174 pleio
247 168.376821 -6.91967656441986 pleio
248 162.797792 -3.49034358701096 profile1
249 162.802465 -3.44414232054324 profile1
250 162.807137 -3.39302538488224 profile1
251 162.891193 -3.33578900315722 profile1
252 162.899169 -3.31344518222729 profile1
253 162.907146 -3.29413289021172 profile1
254 162.915122 -3.29148652756182 profile1
255 162.923098 -3.31656767315018 profile1
256 162.931074 -3.34427608584431 profile1
257 162.93905 -3.37409831745118 profile1
258 162.97044 -3.34195134265151 profile1
259 162.976744 -3.34191306559779 profile1
260 162.983048 -3.34265594127873 profile1
261 162.989352 -3.43028689837171 profile1
262 162.995537 -3.51904833629946 profile1
263 162.997832 -3.5902593425205 profile1
264 163.00011 -3.59269649427887 profile1
265 163.002388 -3.57403712749008 profile1
266 163.004665 -3.55529388645667 profile1
267 163.006943 -3.5364742388941 profile1
268 163.009221 -3.51758558263438 profile1
269 163.011499 -3.49863592259999 profile1
270 163.013777 -3.47963277102053 profile1
271 163.016054 -3.46224676392339 profile1
272 163.018332 -3.44705876819962 profile1
273 163.02061 -3.43187635294224 profile1
274 163.022888 -3.41670786888693 profile1
275 163.025166 -3.40156666756568 profile1
276 163.029526 -3.38646614714814 profile1
277 163.045161 -3.38523435645172 profile1
278 163.061794 -3.38544765395172 profile1
279 163.078427 -3.12716876780915 profile1
280 163.09506 -2.67429557427039 profile1
281 163.111693 -2.21021401618709 profile1
282 163.125708 -1.85157269736331 profile1
283 163.137394 -2.0927056990174 profile1
284 163.14908 -2.3716489868516 profile1
285 163.154021 -2.42410074635098 profile1
286 163.156127 -2.48037785060066 profile1
287 163.157556 -2.5398781006096 profile1
288 163.158891 -2.60180053589119 profile1
289 163.160225 -2.66519015592229 profile1
290 163.161559 -2.72900896214953 profile1
291 163.162894 -2.79223446509802 profile1
292 163.164228 -2.85394751973686 profile1
293 163.165562 -2.91340672032299 profile1
294 163.166897 -2.97005569298514 profile1
295 163.26265 -3.04792638298755 profile1
296 163.413317 -3.11641294547116 profile1
297 163.495816 -3.02567038037139 profile1
298 163.507977 -2.97548229145345 profile1
299 163.520139 -2.94158007707201 profile1
300 163.582672 -2.92336608026064 profile1
301 164.022416 -1.49278136934991 profile1
302 164.027702 -1.60145730104013 profile1
303 164.032987 -1.60047158811188 profile1
304 164.064248 -1.58580766583199 profile1
305 164.070405 -1.58422689894166 profile1
306 164.076561 -1.58257992972665 profile1
307 164.255184 -0.64405129541951 profile1
308 164.291807 0 profile1
309 164.314068 0.0034746753574655 profile1
310 164.325529 -0.0348194728391307 profile1
311 164.336991 -0.0439292653415651 profile1
312 164.348452 0.0882667027788347 profile1
313 164.60536 0.120842955086475 profile1
314 164.617986 0.126398122019677 profile1
315 164.628884 0.131966910080011 profile1
316 164.636687 0.135845900495363 profile1
317 164.648869 0.135528589668038 profile1
318 164.66892 0.116262521772229 profile1
319 164.758936 0.0308573193300802 profile1
320 165.053217 -0.223628487007253 profile1
321 165.121823 -0.227765166493078 profile1
322 165.132678 -0.229256594251226 profile1
323 165.143532 0.834863083046648 profile1
324 165.154046 1.08027032149904 profile1
325 165.15722 1.13566468473116 profile1
326 165.160395 1.13217611869715 profile1
327 165.163569 1.16888962914496 profile1
328 165.195982 1.21638180479498 profile1
329 165.223558 1.2129333290643 profile1
330 165.251135 1.20265634482171 profile1
331 165.276843 0.971467650827661 profile1
332 165.283031 0.643131530413096 profile1
333 165.290201 0.638816586777713 profile1
334 165.297626 0.587196231737872 profile1
335 165.445995 0.435837763354646 profile1
336 165.451594 0.447983251813292 profile1
337 165.457194 0.448468579531142 profile1
338 165.462793 0.426814997293274 profile1
339 165.468393 0.398836996431309 profile1
340 165.473992 0.368202373019541 profile1
341 165.479592 0.33498015415911 profile1
342 165.485905 -0.370191499184917 profile1
343 165.495439 -0.37327805747883 profile1
344 165.565236 -0.367589852340513 profile1
345 165.56991 -0.352837224149117 profile1
346 165.574583 -0.336240641352351 profile1
347 165.581587 -0.35590449866647 profile1
348 165.605467 -0.354899667630312 profile1
349 165.629348 -0.346954964496946 profile1
