marker_position lod trace
1 40.751751 -6.37348562728809 pleio
2 40.852649 -5.92709616096486 pleio
3 40.963726 -5.76086635449952 pleio
4 41.071368 -5.75098129336405 pleio
5 41.130258 -5.74221669049122 pleio
6 41.189147 -5.73375051131367 pleio
7 41.248037 -5.72559144061258 pleio
8 41.306927 -5.71783435018768 pleio
9 41.376781 -5.71254511071769 pleio
10 41.466542 -5.71086314622194 pleio
11 41.467199 -5.70916279762122 pleio
12 41.467856 -5.70739229577723 pleio
13 41.535355 -5.69138843838261 pleio
14 41.812857 -5.30712159784987 pleio
15 42.090359 -5.30600716030062 pleio
16 42.192627 -5.30263561594851 pleio
17 42.292082 -5.29858090749275 pleio
18 42.391537 -5.2945061516023 pleio
19 42.490992 -5.29279721045955 pleio
20 42.590447 -5.28916068997607 pleio
21 42.689901 -5.28572141837028 pleio
22 42.789356 -5.28224698217408 pleio
23 42.929723 -5.27890579309543 pleio
24 43.030511 -5.29049065621243 pleio
25 43.09059 -5.3158676686266 pleio
26 43.150669 -5.34458399141448 pleio
27 43.210748 -5.37652219655753 pleio
28 43.265979 -5.41149287589321 pleio
29 43.296031 -5.45066864164174 pleio
30 43.336485 -5.38997273641565 pleio
31 43.376939 -5.4116787411302 pleio
32 43.399199 -5.24063248901488 pleio
33 43.400566 -5.09460069942651 pleio
34 43.401932 -4.98612298779034 pleio
35 43.416832 -4.87410539044144 pleio
36 43.545216 -4.72569127801793 pleio
37 43.659927 -4.72022480833828 pleio
38 43.662301 -4.70838001073102 pleio
39 43.664677 -4.69662834093078 pleio
40 43.66789 -4.69111877836681 pleio
41 43.746502 -4.30010492526935 pleio
42 43.811623 -4.0535516533133 pleio
43 43.828159 -4.09321124459791 pleio
44 43.836311 -4.13252642503482 pleio
45 43.838406 -4.15309980090714 pleio
46 43.840501 -4.07592593237378 pleio
47 43.844466 -3.96884449106156 pleio
48 43.861003 -3.84217365818587 pleio
49 43.901546 -3.73009003659273 pleio
50 43.980158 -3.5535005267279 pleio
51 44.020771 -3.23024298496191 pleio
52 44.053303 -3.03572301155614 pleio
53 44.085836 -2.86357787481676 pleio
54 44.138903 -2.84300108562756 pleio
55 44.294495 -3.13800695135601 pleio
56 44.317834 -3.1975151454386 pleio
57 44.341174 -3.23537653547354 pleio
58 44.364954 -3.22670451413123 pleio
59 44.431929 -2.6478738125298 pleio
60 44.438774 -2.65863150575995 pleio
61 44.445619 -2.65755798149401 pleio
62 44.482294 -2.64900533760779 pleio
63 44.551043 -2.65269345004141 pleio
64 44.564207 -2.51665303995791 pleio
65 44.568298 -2.38412637960836 pleio
66 44.572388 -2.25503066372988 pleio
67 44.576479 -2.13129890989235 pleio
68 44.58057 -2.01244741392898 pleio
69 44.584661 -1.90253167477736 pleio
70 44.588908 -1.80169701883738 pleio
71 44.596324 -1.70856717488046 pleio
72 44.603741 -1.63151045760553 pleio
73 44.608283 -1.56991531066655 pleio
74 44.609389 -1.52016573195223 pleio
75 44.610566 -1.48244332410612 pleio
76 44.612126 -1.45674110623653 pleio
77 44.618941 -1.44286919659473 pleio
78 44.625756 -1.44046749444754 pleio
79 44.632571 -1.44027857250002 pleio
80 44.721343 -1.42033790012059 pleio
81 44.725576 -1.38249949435556 pleio
82 44.729808 -1.37417612707056 pleio
83 44.761322 -1.38874279592497 pleio
84 44.780832 -1.39380598555038 pleio
85 44.800342 -1.30895798152154 pleio
86 44.819852 -1.16152279700706 pleio
87 44.838742 -1.1806960403089 pleio
88 44.856652 -1.15388340747448 pleio
89 44.867332 -1.12953779173578 pleio
90 44.874623 -1.10771800645327 pleio
91 44.881915 -1.08852124142251 pleio
92 44.889206 -1.07204843024121 pleio
93 44.896497 -1.02476823678546 pleio
94 44.940291 -0.711432321596572 pleio
95 44.995858 -0.594969385361146 pleio
96 45.051425 -0.491943355632457 pleio
97 45.101619 -0.435737866085482 pleio
98 45.106404 -0.41162780769439 pleio
99 45.111189 -0.39647810641164 pleio
100 45.144068 -0.414245034917558 pleio
101 45.165 -0.489846730764864 pleio
102 45.174292 -0.569204826629115 pleio
103 45.183584 -0.652208760160383 pleio
104 45.206863 -0.721019493665142 pleio
105 45.270542 -1.24888476364825 pleio
106 45.33422 -1.01133108466384 pleio
107 45.420117 -0.429843854847524 pleio
108 45.434499 -0.26917631895042 pleio
109 45.438006 -0.11686524238308 pleio
110 45.441513 -0.0413528357156362 pleio
111 45.445019 -0.0687298588396676 pleio
112 45.448526 -0.097517714833945 pleio
113 45.452033 -0.127637804814846 pleio
114 45.455539 -0.0906649356040082 pleio
115 45.458985 -0.158009347378934 pleio
116 45.460636 -0.224269713057897 pleio
117 45.462287 -0.258956859337958 pleio
118 45.463938 -0.25101300120869 pleio
119 45.465589 -0.220776183565831 pleio
120 45.46724 -0.19108429923573 pleio
121 45.470001 -0.161978496999832 pleio
122 45.474942 -0.133498746922656 pleio
123 45.479882 -0.105680848829048 pleio
124 45.484823 -0.0785602990470066 pleio
125 45.489764 -0.0521698636054676 pleio
126 45.494704 -0.026540387810246 pleio
127 45.499645 0 pleio
128 45.504585 -0.042516451909067 pleio
129 45.622192 -0.308431213036951 pleio
130 45.689416 -0.0817234822384553 pleio
131 45.705169 -0.0723837486966002 pleio
132 45.720922 -0.00856956056203632 pleio
133 46.0005425 -0.362865410871058 pleio
134 46.280163 -1.01096770268989 pleio
135 46.288948 -1.14455057623781 pleio
136 46.297732 -1.2391360828027 pleio
137 46.306516 -1.23407936761011 pleio
138 46.315301 -1.22932005140328 pleio
139 46.32335 -1.2573143170679 pleio
140 46.326762 -1.39349104948682 pleio
141 46.330173 -1.63760611582637 pleio
142 46.333584 -1.85212260122043 pleio
143 46.336995 -1.93725502496881 pleio
144 46.341532 -2.02519544766737 pleio
145 46.350316 -2.11520328001391 pleio
146 46.358463 -2.19343796782928 pleio
147 46.360127 -2.23576619125199 pleio
148 46.36179 -2.28095259487985 pleio
149 46.363103 -2.32897277696356 pleio
150 46.364052 -2.3797954824052 pleio
151 46.364976 -2.43338263968016 pleio
152 46.365522 -2.48968941056435 pleio
153 46.366069 -2.54866427768501 pleio
154 46.366615 -2.6102492811039 pleio
155 46.367161 -2.67437968288887 pleio
156 46.367707 -2.74098505591155 pleio
157 46.368253 -2.80998873939565 pleio
158 46.368799 -2.87688686814236 pleio
159 46.485003 -4.69347745955204 pleio
160 46.557864 -4.78905595818942 pleio
161 46.610522 -4.8439867100134 pleio
162 46.616448 -4.83631008447966 pleio
163 46.622375 -4.82734622773008 pleio
164 46.628301 -4.81708089834429 pleio
165 46.687297 -4.80550566245491 pleio
166 46.730117 -4.79837352834613 pleio
167 46.732363 -4.8040705423492 pleio
168 46.73461 -4.81423470885894 pleio
169 46.736857 -4.82882650067462 pleio
170 46.739103 -4.84770080450228 pleio
171 46.74135 -4.86511232680736 pleio
172 46.750658 -4.84524596212555 pleio
