marker_position lod trace
1 142.490795 -16.1289831273255 pleio
2 142.517426 -16.0585264699127 pleio
3 142.560149 -15.9881146410674 pleio
4 142.602873 -15.9193830901899 pleio
5 142.64402 -15.8517040456374 pleio
6 142.685103 -15.7920618246473 pleio
7 142.726186 -15.8019182567743 pleio
8 142.767269 -15.7375272449072 pleio
9 142.808353 -15.6718900386993 pleio
10 142.849436 -15.6010567665643 pleio
11 142.876943 -15.5363051630892 pleio
12 142.880371 -15.4775527965161 pleio
13 142.883799 -15.4249957556155 pleio
14 142.904956 -15.3779811493816 pleio
15 142.989329 -15.4164312759002 pleio
16 143.073701 -15.3136871231435 pleio
17 143.155273 -15.156802641002 pleio
18 143.159416 -14.9096268557872 pleio
19 143.163559 -14.7713954374475 pleio
20 143.167702 -14.7456836739183 pleio
21 143.171846 -14.7206280318382 pleio
22 143.175989 -14.6964754272823 pleio
23 143.180132 -14.6730371002227 pleio
24 143.240265 -14.6457091298407 pleio
25 143.324863 -14.2135969543144 pleio
26 143.409462 -14.3819436264863 pleio
27 143.484637 -14.3005356249133 pleio
28 143.487347 -14.2465437790503 pleio
29 143.490056 -14.2772355374888 pleio
30 143.492766 -14.3146890081952 pleio
31 143.495555 -14.3587050771721 pleio
32 143.498344 -14.4090353259874 pleio
33 143.501132 -14.465100728565 pleio
34 143.521072 -14.525499116616 pleio
35 143.53778 -14.6146381728768 pleio
36 143.554489 -14.7881906780441 pleio
37 143.570345 -15.0298596316753 pleio
38 143.571477 -15.3055724680968 pleio
39 143.572611 -15.6096605673335 pleio
40 143.574439 -15.9355964456341 pleio
41 143.699438 -16.292191867642 pleio
42 143.824436 -16.0125496286296 pleio
43 143.915168 -15.23577096277 pleio
44 143.920616 -14.8179229025035 pleio
45 143.926063 -14.3976754963009 pleio
46 143.93182 -13.9409786242795 pleio
47 143.935901 -13.5897505949336 pleio
48 143.939982 -13.2929935852608 pleio
49 143.944917 -13.0555518615979 pleio
50 143.975668 -12.8821591316295 pleio
51 144.013221 -12.8195615452051 pleio
52 144.051716 -12.7806031446725 pleio
53 144.090211 -12.7763813539702 pleio
54 144.128706 -12.7786049692378 pleio
55 144.167202 -12.7813542736598 pleio
56 144.176428 -12.784443629437 pleio
57 144.180816 -12.7876854195435 pleio
58 144.185205 -12.7905338525772 pleio
59 144.348163 -12.5345688300938 pleio
60 144.361337 -12.4082678742907 pleio
61 144.363468 -11.5734548687702 pleio
62 144.365599 -10.5522753966369 pleio
63 144.367577 -9.87751621371591 pleio
64 144.375504 -9.38948558712449 pleio
65 144.385418 -9.02331544656634 pleio
66 144.395332 -8.78854072734926 pleio
67 144.407236 -8.7155174140005 pleio
68 144.411293 -8.69782873390518 pleio
69 144.415349 -8.6969482500988 pleio
70 144.419405 -8.71281710728276 pleio
71 144.423461 -8.74522151510791 pleio
72 144.427517 -8.86783455277068 pleio
73 144.431573 -9.09018036608645 pleio
74 144.437408 -9.36720460501425 pleio
75 144.440911 -9.40244653395135 pleio
76 144.442944 -9.43932673501487 pleio
77 144.444976 -9.46888184755348 pleio
78 144.447008 -9.50008876118609 pleio
79 144.44904 -9.5428536428877 pleio
80 144.454745 -9.55669301380126 pleio
81 144.498681 -9.57850270275237 pleio
82 144.558267 -9.59868936616439 pleio
83 144.587405 -9.62923958593077 pleio
84 144.587686 -9.73049348753335 pleio
85 144.587968 -9.87692658665579 pleio
86 144.617027 -9.97152941679393 pleio
87 144.705848 -10.3577585790697 pleio
88 144.716797 -11.111542500777 pleio
89 144.727745 -11.0157300305958 pleio
90 144.897381 -11.0143744793206 pleio
91 144.903395 -11.0402613853907 pleio
92 144.909409 -11.0757791584036 pleio
93 144.916914 -11.1207272119364 pleio
94 144.947844 -11.1635168456402 pleio
95 144.978774 -11.2114977302979 pleio
96 145.106694 -10.8913387121735 pleio
97 145.224788 -10.7249229299567 pleio
98 145.342881 -10.4611925338142 pleio
99 145.729503 -10.0925922089443 pleio
100 145.916546 -10.1081875471973 pleio
101 146.10359 -10.1343000962528 pleio
102 146.240909 -10.2960605220085 pleio
103 146.283615 -10.118021775427 pleio
104 146.304543 -9.97243822070935 pleio
