marker_position lod trace
1 162.797792 -9.46003005021226 pleio
2 162.802465 -9.35286800341489 pleio
3 162.807137 -9.28091788697149 pleio
4 162.891193 -9.35776913064309 pleio
5 162.899169 -9.36597939534452 pleio
6 162.907146 -9.64442418934625 pleio
7 162.915122 -9.68087402899522 pleio
8 162.923098 -9.57978358175752 pleio
9 162.931074 -9.48809979258822 pleio
10 162.93905 -9.40673352494412 pleio
11 162.97044 -9.33024759478595 pleio
12 162.976744 -9.30797468658431 pleio
13 162.983048 -9.29583528237282 pleio
14 162.989352 -9.35707664219501 pleio
15 162.995537 -9.18579246630227 pleio
16 162.997832 -8.22053799182194 pleio
17 163.00011 -8.04714360782034 pleio
18 163.002388 -8.01788090229848 pleio
19 163.004665 -7.98929755262368 pleio
20 163.006943 -7.96142492889368 pleio
21 163.009221 -7.93429136089387 pleio
22 163.011499 -7.90792735300828 pleio
23 163.013777 -7.88235880886534 pleio
24 163.016054 -7.85721477842513 pleio
25 163.018332 -7.83240900663431 pleio
26 163.02061 -7.80850757840085 pleio
27 163.022888 -7.78553635612814 pleio
28 163.025166 -7.76373728815842 pleio
29 163.029526 -7.74317096385395 pleio
30 163.045161 -7.73066887587615 pleio
31 163.061794 -7.71928854696526 pleio
32 163.078427 -7.60283171442237 pleio
33 163.09506 -7.45477564333822 pleio
34 163.111693 -7.35649004262545 pleio
35 163.125708 -7.32917160488925 pleio
36 163.137394 -4.98321338403579 pleio
37 163.14908 -3.64367968225152 pleio
38 163.154021 -3.52337236005654 pleio
39 163.156127 -3.42870370407142 pleio
40 163.157556 -3.36271248707072 pleio
41 163.158891 -3.32774970874928 pleio
42 163.160225 -3.32523441856922 pleio
43 163.161559 -3.35550164108899 pleio
44 163.162894 -3.41776163308472 pleio
45 163.164228 -3.51019715028993 pleio
46 163.165562 -3.63016865175499 pleio
47 163.166897 -3.77435694896315 pleio
48 163.26265 -3.40035388303332 pleio
49 163.413317 -2.54153998051577 pleio
50 163.495816 -1.10168631435417 pleio
51 163.507977 -0.97299197354848 pleio
52 163.520139 -0.948930295016122 pleio
53 163.582672 -0.9670069753246 pleio
54 164.022416 0 pleio
55 164.027702 -0.79417733137378 pleio
56 164.032987 -1.54991887948127 pleio
57 164.064248 -2.1268207094844 pleio
58 164.070405 -2.12004157907048 pleio
59 164.076561 -2.11320297585374 pleio
60 164.255184 -2.44806665573233 pleio
61 164.291807 -1.47606985702852 pleio
62 164.314068 -1.33871960463946 pleio
63 164.325529 -1.26778866586545 pleio
64 164.336991 -1.23424552647918 pleio
65 164.348452 -1.30201325341371 pleio
66 164.60536 -1.52203678287342 pleio
67 164.617986 -1.59692136262116 pleio
68 164.628884 -1.7015671769136 pleio
69 164.636687 -1.83759112136164 pleio
70 164.648869 -1.96612516609821 pleio
71 164.66892 -2.04054918182217 pleio
72 164.758936 -2.50428964992734 pleio
73 165.053217 -2.72346119364039 pleio
74 165.121823 -2.77338582718588 pleio
75 165.132678 -2.77733653326423 pleio
76 165.143532 -3.1952774421785 pleio
77 165.154046 -3.65234088026555 pleio
78 165.15722 -3.65231714760653 pleio
79 165.160395 -3.70166393564991 pleio
80 165.163569 -4.0302396942584 pleio
