marker_position lod trace
1 162.797792 -13.9960817068912 pleio
2 162.802465 -13.8005875069096 pleio
3 162.807137 -13.6324244874773 pleio
4 162.891193 -13.4484140649225 pleio
5 162.899169 -13.3867043901034 pleio
6 162.907146 -13.5387835406472 pleio
7 162.915122 -13.5601754861714 pleio
8 162.923098 -13.4051001571411 pleio
9 162.931074 -13.2455018576268 pleio
10 162.93905 -13.0842553805664 pleio
11 162.97044 -12.8532728771045 pleio
12 162.976744 -12.7854534710787 pleio
13 162.983048 -12.7116158850384 pleio
14 162.989352 -12.4919467097834 pleio
15 162.995537 -12.2646656384668 pleio
16 162.997832 -11.6320676797682 pleio
17 163.00011 -11.4592336626215 pleio
18 163.002388 -11.3548552997501 pleio
19 163.004665 -11.2492698302695 pleio
20 163.006943 -11.1426110624149 pleio
21 163.009221 -11.0350232957694 pleio
22 163.011499 -10.9266544898453 pleio
23 163.013777 -10.8176675856488 pleio
24 163.016054 -10.7042398240837 pleio
25 163.018332 -10.5852564004362 pleio
26 163.02061 -10.4662155081289 pleio
27 163.022888 -10.3473050564022 pleio
28 163.025166 -10.2295861746378 pleio
29 163.029526 -10.113592490334 pleio
30 163.045161 -10.0071268411008 pleio
31 163.061794 -9.9074106221671 pleio
32 163.078427 -9.61918313228772 pleio
33 163.09506 -9.14671671962546 pleio
34 163.111693 -8.62642941359863 pleio
35 163.125708 -8.11738065194666 pleio
36 163.137394 -6.91727420568946 pleio
37 163.14908 -6.82566916024059 pleio
38 163.154021 -6.54708256168674 pleio
39 163.156127 -6.27832496544576 pleio
40 163.157556 -6.02215391168841 pleio
41 163.158891 -5.78117755081303 pleio
42 163.160225 -5.55769759807585 pleio
43 163.161559 -5.35355135694606 pleio
44 163.162894 -5.17001013566921 pleio
45 163.164228 -5.00775076775954 pleio
46 163.165562 -4.86688042056936 pleio
47 163.166897 -4.74680156923839 pleio
48 163.26265 -3.96672523803105 pleio
49 163.413317 -2.57248070401147 pleio
50 163.495816 -1.22272142909656 pleio
51 163.507977 -0.830354198183973 pleio
52 163.520139 -0.487822816657348 pleio
