marker_position lod trace
1 162.797792 -8.72091345019193 pleio
2 162.802465 -8.68722356073995 pleio
3 162.807137 -8.67886462583517 pleio
4 162.891193 -8.66373089170317 pleio
5 162.899169 -8.38091425524494 pleio
6 162.907146 -8.10794497732245 pleio
7 162.915122 -8.06072997478828 pleio
8 162.923098 -8.07796939352871 pleio
9 162.931074 -8.09712919888295 pleio
10 162.93905 -8.11839279824481 pleio
11 162.97044 -8.51043047141015 pleio
12 162.976744 -8.50948094393548 pleio
13 162.983048 -8.48549086594118 pleio
14 162.989352 -8.39774264416828 pleio
15 162.995537 -8.12642601355107 pleio
16 162.997832 -7.84615843719515 pleio
17 163.00011 -7.78767165996525 pleio
18 163.002388 -7.76289241024284 pleio
19 163.004665 -7.73901280912795 pleio
20 163.006943 -7.71608178084819 pleio
21 163.009221 -7.69414670854555 pleio
22 163.011499 -7.67325238258033 pleio
23 163.013777 -7.65344272720699 pleio
24 163.016054 -7.63057402401354 pleio
25 163.018332 -7.60337252413327 pleio
26 163.02061 -7.57746594170495 pleio
27 163.022888 -7.55288879441061 pleio
28 163.025166 -7.52958237016217 pleio
29 163.029526 -7.50753625135729 pleio
30 163.045161 -7.48399176413841 pleio
31 163.061794 -7.45816521017416 pleio
32 163.078427 -7.41555316077511 pleio
33 163.09506 -7.38553193160799 pleio
34 163.111693 -7.37829905035786 pleio
35 163.125708 -7.38090007794261 pleio
36 163.137394 -7.76107747413333 pleio
37 163.14908 -8.50534661893604 pleio
38 163.154021 -8.40172278582224 pleio
39 163.156127 -8.2894489201347 pleio
40 163.157556 -8.1703459451491 pleio
41 163.158891 -8.04695265939789 pleio
42 163.160225 -7.9223845948517 pleio
43 163.161559 -7.80007163498716 pleio
44 163.162894 -7.68342768628215 pleio
45 163.164228 -7.57551046803904 pleio
46 163.165562 -7.47874564321342 pleio
47 163.166897 -7.3947602618404 pleio
48 163.26265 -6.9110257350361 pleio
49 163.413317 -6.19573217000988 pleio
50 163.495816 -5.19522892280585 pleio
51 163.507977 -4.98059185612764 pleio
52 163.520139 -4.84458220492937 pleio
53 163.582672 -4.79392063983739 pleio
54 164.022416 -4.17037507736123 pleio
55 164.027702 -3.85341512018583 pleio
56 164.032987 -3.78989370519596 pleio
57 164.064248 -3.78894214369121 pleio
58 164.070405 -3.79093642369438 pleio
59 164.076561 -3.79306173097716 pleio
60 164.255184 -4.75399622343397 pleio
61 164.291807 -5.41384334965872 pleio
62 164.314068 -5.37587242728826 pleio
63 164.325529 -5.38467970391648 pleio
